applications.postAddress;applications.inn;responsibleOrg.long;responsibleOrg.lat;address.OSM
"Страна: Российская Федерация; ОКАТО: 92257000006; Почтовый индекс: 423877; Субъект РФ: Татарстан; Населенный пункт: Бетьки; Улица: Советская; Дом: 19; ";1639050624;33,524803;44,609603;"дом 19,Советская улица,Страна: Российская Федерация; ОКАТО: 92257000006; Почтовый индекс: 423877; Субъект РФ: Татарстан; Населенный пункт: Бетьки; Улица: Советская; Дом: 19; ,Россия"
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420066; Субъект РФ: Татарстан; Город: Казань; Улица: Ибрагимова; Дом: 58; Офис: 709; ";1657217700;49,09585;55,820157;дом 58,Ибрагимова улица,Казань,Россия
420054, Республика Татарстан, г. Казань, ул. 1-ая Тракторная, д. 1 «А», стр.3;1660271217;49,111121;55,746264;1-АЯ ТРАКТОРНАЯ УЛИЦА, Д. 1 «А», Д. СТР.3, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92234000061; Почтовый индекс: 422624; Субъект РФ: Татарстан; Город: Лаишевский р-н, -; Населенный пункт: Столбище; Улица: Советская; Дом: 271; ";1661003281;49,255112;55,633892;дом 271,Советская улица,Лаишевский р-н, -,Россия
"Страна: Российская Федерация; ОКАТО: 92401377000; Почтовый индекс: 420095; Субъект РФ: Татарстан; Город: Казань; Улица: Восход; Дом: 3А; Офис: 77; ";1658200723;49,068909;55,827039;дом 3А,Восход улица,Казань,Россия
420111, г. Казань, а/я 177;1655078874;49,108795;55,796289;А/Я 177, Д. А/Я 177, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423838; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Портовая; Дом: 51; Офис: 2; ";1,64704E+11;52,35713;55,728444;дом 51,Портовая улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423838; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Портовая; Дом: 51; Офис: 2; ";1,65045E+11;52,35713;55,728444;дом 51,Портовая улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420108; Субъект РФ: Татарстан; Город: Казань; Улица: Мазита Гафури; Дом: 46, 1; ";1655234918;49,102075;55,768309;дом 46, 1,Мазита Гафури улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423812; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Мира; Дом: 23; Офис: 79; ";1,65E+11;52,393574;55,732524;дом 23,Мира улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 36401000000; Почтовый индекс: 423827; Субъект РФ: Республика Татарстан; Город: Набережные Челны; Улица: Московский проспект; Дом: 140; Офис: офис106А; ";6318120357;52,444051;55,748498;дом 140,Московский проспект улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: ; Почтовый индекс: 117545 ; Субъект РФ: ; Город: Москва; Населенный пункт: ; Улица: 1- Дорожный проезд; Дом: 6; Офис:";7726631320;37,612443;55,601432;дом 6,1- Дорожный проезд улица,Москва,Россия
423823, РТ, г.Набережные Челны, а/я 23173;1650076658;52,395874;55,743583;А/Я 23173, Д. А/Я 23173, НАБЕРЕЖНЫЕ ЧЕЛНЫ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 45290586000; Почтовый индекс: 109428; Субъект РФ: Москва; Улица: Рязанский проспект ; Дом: дом 10 строение 2; Офис:  помещение VI комн 12; ";9721003445;37,625927;55,736975;"дом м 10 строение 2,Рязанский проспект улица,Страна: Российская Федерация; ОКАТО: 45290586000; Почтовый индекс: 109428; Субъект РФ: Москва; Улица: Рязанский проспект ; Дом: дом 10 строение 2; Офис: помещение VI комн 12; ,Россия"
"Страна: Российская Федерация; ОКАТО: 65401364000; Почтовый индекс: 620014; Субъект РФ: Свердловская; Город: Екатеринбург; Улица: Северный; Дом: 5; Офис: пом. 17; ";6658457319;60,578206;56,84227;дом 5,Северный улица,Екатеринбург,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423812; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Московский; Дом: 88; Офис: 64; ";1650314895;52,400015;55,725554;дом 88,Московский улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 65401380000; Почтовый индекс: 620000; Субъект РФ: Свердловская; Город: Екатеринбург; Улица: Антона Валека; Дом: 15; Офис: 518; ";6658482139;60,591276;56,83878;дом 15,Антона Валека улица,Екатеринбург,Россия
"Страна: Российская Федерация; ОКАТО: 94401000000; Почтовый индекс: 426006; Субъект РФ: Удмуртская Республика; Город: Ижевск; Улица: Телегина; Дом: 30/590; ";1832099924;53,160897;56,838356;дом 30/590,Телегина улица,Ижевск,Россия
"Страна: Российская Федерация; ОКАТО: 22401365000; Почтовый индекс: 603028; Субъект РФ: Нижегородская; Город: Нижний Новгород; Улица: Московское шоссе; Дом: 250; Офис: 23; ";5257159384;44,005986;56,326887;дом 250,Московское шоссе улица,Нижний Новгород,Россия
"Страна: Российская Федерация; ОКАТО: 73401000000; Почтовый индекс: 432000; Субъект РФ: Ульяновская; Город: Ульяновск; Улица: Отрадная; Дом: 9, корп.2; Офис: 60; ";7,32729E+11;48,295631;54,266547;дом 9, корп.2,Отрадная улица,Ульяновск,Россия
